date,n_positive,n_negative,n_neutral,n_total,neutral_ratio,s1_primary,s2_alternate,s3_prob_weighted,s4_conf_weighted,avg_confidence,avg_pos_prob,avg_neg_prob,avg_neu_prob
2020-09-15,56,58,70,184,0.3804,-0.017544,-0.01087,-0.037071,-0.046512,0.7092,0.3293,0.3664,0.3043
2020-09-16,49,43,85,177,0.4802,0.065217,0.033898,-0.016921,0.041667,0.6767,0.3114,0.3283,0.3603
2020-09-17,33,59,68,160,0.425,-0.282609,-0.1625,-0.15006,-0.314286,0.6971,0.2626,0.4127,0.3247
2020-09-18,53,43,66,162,0.4074,0.104167,0.061728,0.001034,0.136364,0.6898,0.3385,0.3374,0.3241
2020-09-19,19,25,46,90,0.5111,-0.136364,-0.066667,-0.101879,-0.272727,0.6731,0.2647,0.3666,0.3686
2020-09-20,12,26,23,61,0.377,-0.368421,-0.229508,-0.188482,-0.32,0.6815,0.2374,0.4259,0.3367
2020-09-21,48,52,79,179,0.4413,-0.04,-0.022346,-0.071536,-0.092105,0.6963,0.2997,0.3713,0.329
2020-09-22,58,66,79,203,0.3892,-0.064516,-0.039409,-0.079141,-0.102804,0.7145,0.305,0.3841,0.3109
2020-09-23,44,49,69,162,0.4259,-0.053763,-0.030864,-0.068533,-0.053333,0.7099,0.3026,0.3711,0.3263
2020-09-24,38,62,42,142,0.2958,-0.24,-0.169014,-0.195381,-0.346667,0.7285,0.2705,0.4659,0.2636
2020-09-25,31,34,33,98,0.3367,-0.046154,-0.030612,-0.039273,0.0,0.7473,0.345,0.3843,0.2707
2020-09-26,16,14,26,56,0.4643,0.066667,0.035714,-0.070291,-0.136364,0.6711,0.2859,0.3562,0.3578
2020-09-27,13,13,47,73,0.6438,0.0,0.0,-0.105052,-0.047619,0.6669,0.2363,0.3414,0.4223
2020-09-28,45,28,48,121,0.3967,0.232877,0.140496,0.042021,0.259259,0.6977,0.365,0.323,0.312
2020-09-29,22,25,60,107,0.5607,-0.06383,-0.028037,-0.092318,-0.029412,0.6684,0.2527,0.345,0.4023
2020-09-30,28,41,44,113,0.3894,-0.188406,-0.115044,-0.111038,-0.240741,0.715,0.2894,0.4004,0.3102
2020-10-01,53,31,51,135,0.3778,0.261905,0.162963,0.093954,0.298507,0.7239,0.4001,0.3061,0.2938
2020-10-02,16,29,24,69,0.3478,-0.288889,-0.188406,-0.161311,-0.263158,0.7439,0.2904,0.4518,0.2578
2020-10-03,23,12,16,51,0.3137,0.314286,0.215686,0.092695,0.285714,0.6669,0.3995,0.3068,0.2937
2020-10-04,14,22,22,58,0.3793,-0.222222,-0.137931,-0.107702,-0.16,0.6853,0.2789,0.3866,0.3345
2020-10-05,30,23,50,103,0.4854,0.132075,0.067961,-0.002455,0.190476,0.6884,0.3225,0.325,0.3525
2020-10-06,45,32,44,121,0.3636,0.168831,0.107438,0.069323,0.245614,0.7008,0.3818,0.3124,0.3058
2020-10-07,38,36,55,129,0.4264,0.027027,0.015504,-0.056079,-0.05,0.7091,0.3108,0.3669,0.3223
2020-10-08,44,38,44,126,0.3492,0.073171,0.047619,-0.038727,0.048387,0.7089,0.334,0.3728,0.2932
2020-10-09,15,11,14,40,0.35,0.153846,0.1,0.057566,0.263158,0.7197,0.3764,0.3188,0.3048
2020-10-10,16,21,29,66,0.4394,-0.135135,-0.075758,-0.076718,0.037037,0.6724,0.282,0.3587,0.3593
2020-10-11,19,8,26,53,0.4906,0.407407,0.207547,0.037562,0.45,0.647,0.3329,0.2953,0.3718
2020-10-12,43,39,52,134,0.3881,0.04878,0.029851,-0.022163,0.0,0.6804,0.3281,0.3503,0.3216
2020-10-13,37,37,46,120,0.3833,0.0,0.0,-0.048957,-0.037736,0.6937,0.3225,0.3714,0.3061
2020-10-14,45,43,60,148,0.4054,0.022727,0.013514,-0.01832,-0.016393,0.694,0.328,0.3463,0.3258
2020-10-15,32,51,51,134,0.3806,-0.228916,-0.141791,-0.176258,-0.352941,0.7108,0.2646,0.4408,0.2946
2020-10-16,17,16,19,52,0.3654,0.030303,0.019231,-0.008067,0.12,0.6971,0.349,0.357,0.294
2020-10-17,13,22,23,58,0.3966,-0.257143,-0.155172,-0.136829,-0.363636,0.6758,0.2696,0.4064,0.324
2020-10-18,16,23,34,73,0.4658,-0.179487,-0.09589,-0.108512,-0.192308,0.6738,0.2562,0.3647,0.3792
2020-10-19,23,12,33,68,0.4853,0.314286,0.161765,0.044828,0.125,0.6545,0.3322,0.2873,0.3805
2020-10-21,41,32,36,109,0.3303,0.123288,0.082569,0.01573,0.055556,0.7266,0.3668,0.3511,0.282
2020-10-22,18,24,32,74,0.4324,-0.142857,-0.081081,-0.097679,-0.157895,0.7035,0.2986,0.3963,0.3051
2020-10-23,16,12,8,36,0.2222,0.142857,0.111111,0.033046,-0.052632,0.7164,0.3939,0.3608,0.2453
2020-10-24,7,7,16,30,0.5333,0.0,0.0,-0.082315,-0.25,0.6177,0.2476,0.3299,0.4225
2020-10-25,27,14,32,73,0.4384,0.317073,0.178082,0.077263,0.321429,0.6655,0.3655,0.2883,0.3462
2020-10-26,25,37,33,95,0.3474,-0.193548,-0.126316,-0.139972,-0.377778,0.6981,0.2842,0.4242,0.2915
2020-10-27,49,17,37,103,0.3592,0.484848,0.31068,0.160162,0.44186,0.6808,0.4264,0.2662,0.3074
2020-10-28,36,39,43,118,0.3644,-0.04,-0.025424,-0.079718,-0.196429,0.7183,0.3087,0.3884,0.3029
2020-10-29,28,39,35,102,0.3431,-0.164179,-0.107843,-0.148934,-0.3125,0.7097,0.278,0.4269,0.2951
2020-10-30,23,24,37,84,0.4405,-0.021277,-0.011905,-0.041278,0.083333,0.6991,0.3106,0.3519,0.3375
2020-10-31,4,15,12,31,0.3871,-0.578947,-0.354839,-0.231279,-0.714286,0.5989,0.1933,0.4246,0.3822
2020-11-01,24,23,30,77,0.3896,0.021277,0.012987,-0.056995,0.054054,0.7164,0.3169,0.3739,0.3092
2020-11-02,31,29,41,101,0.4059,0.033333,0.019802,-0.046112,-0.022727,0.7028,0.3129,0.359,0.3282
2020-11-03,33,26,36,95,0.3789,0.118644,0.073684,0.028035,0.238095,0.6876,0.3586,0.3305,0.3109
2020-11-04,44,30,42,116,0.3621,0.189189,0.12069,0.048052,0.122807,0.7046,0.3786,0.3306,0.2908
2020-11-05,42,27,44,113,0.3894,0.217391,0.132743,0.061417,0.26,0.7013,0.3756,0.3142,0.3102
2020-11-06,16,9,22,47,0.4681,0.28,0.148936,0.093866,0.35,0.6957,0.3789,0.285,0.3361
2020-11-07,7,3,14,24,0.5833,0.4,0.166667,0.095545,0.2,0.6685,0.3545,0.2589,0.3866
2020-11-08,19,11,31,61,0.5082,0.266667,0.131148,0.042533,0.1,0.6561,0.3273,0.2848,0.3879
2020-11-09,50,32,48,130,0.3692,0.219512,0.138462,0.073132,0.21875,0.7063,0.3901,0.3169,0.293
2020-11-10,23,25,29,77,0.3766,-0.041667,-0.025974,-0.007289,0.027778,0.7174,0.3498,0.3571,0.2932
2020-11-11,39,13,29,81,0.358,0.5,0.320988,0.193516,0.5,0.6724,0.4375,0.244,0.3185
2020-11-12,29,23,34,86,0.3953,0.115385,0.069767,0.011848,0.121212,0.6746,0.3351,0.3232,0.3417
2020-11-13,10,5,12,27,0.4444,0.333333,0.185185,0.07084,0.181818,0.7057,0.3676,0.2968,0.3357
2020-11-14,5,5,5,15,0.3333,0.0,0.0,-0.00065,0.142857,0.7427,0.3407,0.3414,0.318
2020-11-15,13,7,9,29,0.3103,0.3,0.206897,0.134213,0.357143,0.7025,0.4009,0.2667,0.3325
2020-11-16,27,14,30,71,0.4225,0.317073,0.183099,0.072067,0.366667,0.6922,0.3757,0.3037,0.3206
2020-11-17,15,10,29,54,0.537,0.2,0.092593,0.042819,0.428571,0.6607,0.3275,0.2847,0.3878
2020-11-18,70,41,57,168,0.3393,0.261261,0.172619,0.097482,0.283951,0.7089,0.4049,0.3074,0.2877
2020-11-19,54,76,60,190,0.3158,-0.169231,-0.115789,-0.126653,-0.277778,0.7083,0.2954,0.422,0.2826
2020-11-20,59,29,56,144,0.3889,0.340909,0.208333,0.112038,0.431034,0.6867,0.3913,0.2792,0.3295
2020-11-21,17,23,41,81,0.5062,-0.15,-0.074074,-0.113852,-0.258065,0.6829,0.2573,0.3712,0.3715
2020-11-22,14,15,22,51,0.4314,-0.034483,-0.019608,-0.055405,-0.130435,0.6881,0.3012,0.3566,0.3422
2020-11-23,57,20,58,135,0.4296,0.480519,0.274074,0.181641,0.484375,0.7079,0.4292,0.2475,0.3232
2020-11-24,66,52,82,200,0.41,0.118644,0.07,0.033161,0.206897,0.7098,0.3533,0.3201,0.3266
2020-11-25,55,40,60,155,0.3871,0.157895,0.096774,0.038006,0.202899,0.7033,0.3645,0.3265,0.309
2020-11-26,50,33,61,144,0.4236,0.204819,0.118056,0.064057,0.241379,0.6896,0.3628,0.2988,0.3384
2020-11-27,39,51,53,143,0.3706,-0.133333,-0.083916,-0.088265,-0.058824,0.7135,0.3069,0.3952,0.2979
2020-11-28,23,22,34,79,0.4304,0.022222,0.012658,-0.008856,0.142857,0.6714,0.3208,0.3297,0.3495
2020-11-29,22,19,36,77,0.4675,0.073171,0.038961,-0.01599,0.04,0.6587,0.3083,0.3243,0.3674
2020-11-30,45,38,81,164,0.4939,0.084337,0.042683,-0.051037,-0.12766,0.658,0.2812,0.3322,0.3865
2020-12-01,74,41,73,188,0.3883,0.286957,0.175532,0.08746,0.304348,0.7083,0.3894,0.3019,0.3087
2020-12-02,47,20,60,127,0.4724,0.402985,0.212598,0.112088,0.377778,0.6716,0.3724,0.2603,0.3672
2020-12-03,69,35,58,162,0.358,0.326923,0.209877,0.139956,0.378788,0.684,0.4099,0.27,0.3201
2020-12-04,73,32,108,213,0.507,0.390476,0.192488,0.105335,0.556962,0.6701,0.367,0.2617,0.3713
2020-12-05,25,20,39,84,0.4643,0.111111,0.059524,-0.011085,-0.034483,0.6503,0.3105,0.3216,0.3679
2020-12-06,24,24,39,87,0.4483,0.0,0.0,-0.054214,-0.075,0.6875,0.2999,0.3541,0.3459
2020-12-07,36,22,57,115,0.4957,0.241379,0.121739,0.068011,0.23913,0.6879,0.3552,0.2872,0.3576
2020-12-08,63,46,75,184,0.4076,0.155963,0.092391,0.037002,0.205479,0.6839,0.3498,0.3128,0.3375
2020-12-09,68,34,65,167,0.3892,0.333333,0.203593,0.115064,0.285714,0.6955,0.3932,0.2781,0.3288
2020-12-10,69,67,79,215,0.3674,0.014706,0.009302,-0.047926,-0.136842,0.6946,0.3194,0.3673,0.3133
2020-12-11,46,33,59,138,0.4275,0.164557,0.094203,0.038268,0.263158,0.6964,0.351,0.3127,0.3363
2020-12-12,20,11,35,66,0.5303,0.290323,0.136364,0.066888,0.277778,0.6406,0.3392,0.2723,0.3884
2020-12-13,22,16,39,77,0.5065,0.157895,0.077922,-0.009714,0.076923,0.6573,0.297,0.3067,0.3964
2020-12-14,55,39,82,176,0.4659,0.170213,0.090909,0.043183,0.258621,0.6675,0.3436,0.3005,0.3559
2020-12-15,56,41,94,191,0.4921,0.154639,0.078534,0.025481,0.173913,0.6655,0.3284,0.3029,0.3687
2020-12-16,61,43,91,195,0.4667,0.173077,0.092308,0.039426,0.164384,0.6755,0.3404,0.301,0.3586
2020-12-17,54,33,62,149,0.4161,0.241379,0.14094,0.077072,0.28125,0.6957,0.3716,0.2946,0.3338
2020-12-18,65,37,79,181,0.4365,0.27451,0.154696,0.06834,0.223881,0.6738,0.3576,0.2893,0.3531
2020-12-19,28,17,33,78,0.4231,0.244444,0.141026,0.077211,0.194444,0.6876,0.3792,0.302,0.3188
2020-12-20,27,28,53,108,0.4907,-0.018182,-0.009259,-0.062985,-0.108108,0.6626,0.28,0.343,0.3771
2020-12-21,54,34,83,171,0.4854,0.227273,0.116959,0.033978,0.144737,0.6994,0.342,0.308,0.35
2020-12-22,54,43,65,162,0.4012,0.113402,0.067901,0.03181,0.074627,0.689,0.3528,0.321,0.3263
2020-12-23,71,28,77,176,0.4375,0.434343,0.244318,0.136692,0.42029,0.6889,0.3982,0.2616,0.3402
2020-12-24,66,26,74,166,0.4458,0.434783,0.240964,0.168368,0.507042,0.6966,0.4187,0.2504,0.3309
2020-12-25,32,28,57,117,0.4872,0.066667,0.034188,-0.041262,0.0,0.6785,0.2995,0.3408,0.3596
2020-12-26,29,16,30,75,0.4,0.288889,0.173333,0.067473,0.25,0.6938,0.3611,0.2937,0.3452
2020-12-27,14,20,29,63,0.4603,-0.176471,-0.095238,-0.109967,-0.115385,0.6907,0.2614,0.3714,0.3672
2020-12-28,59,36,66,161,0.4099,0.242105,0.142857,0.09423,0.384615,0.6984,0.3846,0.2904,0.325
2020-12-29,67,40,50,157,0.3185,0.252336,0.171975,0.084062,0.179487,0.7128,0.3972,0.3131,0.2897
2020-12-30,66,22,72,160,0.45,0.5,0.275,0.159223,0.484375,0.6764,0.4074,0.2482,0.3444
2020-12-31,49,43,61,153,0.3987,0.065217,0.039216,0.011761,0.041096,0.7032,0.3548,0.343,0.3021
2021-01-01,51,22,45,118,0.3814,0.39726,0.245763,0.179976,0.483333,0.7378,0.4397,0.2597,0.3006
2021-01-02,19,10,18,47,0.383,0.310345,0.191489,0.163866,0.375,0.7088,0.4175,0.2537,0.3289
2021-01-03,22,11,32,65,0.4923,0.333333,0.169231,0.093533,0.45,0.6541,0.3518,0.2582,0.39
2021-01-04,67,31,63,161,0.3913,0.367347,0.223602,0.116607,0.285714,0.7121,0.4069,0.2903,0.3027
2021-01-05,59,34,55,148,0.3716,0.268817,0.168919,0.109379,0.257143,0.7159,0.4058,0.2965,0.2977
2021-01-06,40,38,55,133,0.4135,0.025641,0.015038,-0.032229,0.015385,0.7029,0.3222,0.3544,0.3234
2021-01-07,44,38,53,135,0.3926,0.073171,0.044444,-0.002889,0.089286,0.693,0.3432,0.3461,0.3106
2021-01-08,60,41,54,155,0.3484,0.188119,0.122581,0.055251,0.177215,0.7179,0.3865,0.3312,0.2823
2021-01-09,17,22,40,79,0.5063,-0.128205,-0.063291,-0.081447,-0.242424,0.6883,0.2808,0.3623,0.3569
2021-01-10,21,20,37,78,0.4744,0.02439,0.012821,-0.034731,-0.032258,0.6708,0.3016,0.3364,0.362
2021-01-11,27,23,36,86,0.4186,0.08,0.046512,0.009716,0.027027,0.6902,0.3396,0.3299,0.3304
2021-01-12,31,29,42,102,0.4118,0.033333,0.019608,-0.065045,-0.102564,0.6802,0.2962,0.3612,0.3425
2021-01-13,39,35,67,141,0.4752,0.054054,0.028369,0.012574,0.186441,0.6926,0.3362,0.3237,0.3401
2021-01-14,48,40,67,155,0.4323,0.090909,0.051613,-0.001153,0.061538,0.6898,0.3371,0.3383,0.3246
2021-01-15,39,46,49,134,0.3657,-0.082353,-0.052239,-0.084871,-0.2,0.7251,0.3133,0.3981,0.2886
2021-01-16,9,13,23,45,0.5111,-0.181818,-0.088889,-0.155475,-0.153846,0.6666,0.2215,0.377,0.4015
2021-01-17,9,13,37,59,0.6271,-0.181818,-0.067797,-0.14575,-0.583333,0.6313,0.2101,0.3559,0.434
2021-01-18,56,51,75,182,0.4121,0.046729,0.027473,-0.045846,-0.054054,0.6887,0.3114,0.3573,0.3313
2021-01-19,57,32,75,164,0.4573,0.280899,0.152439,0.067341,0.3,0.6731,0.3536,0.2863,0.36
2021-01-20,54,26,89,169,0.5266,0.35,0.16568,0.062211,0.268657,0.6748,0.3441,0.2819,0.374
2021-01-21,62,30,51,143,0.3566,0.347826,0.223776,0.136992,0.474576,0.6832,0.4065,0.2695,0.3241
2021-01-22,48,57,59,164,0.3598,-0.085714,-0.054878,-0.081965,-0.175676,0.6957,0.3067,0.3886,0.3047
2021-01-23,23,14,35,72,0.4861,0.243243,0.125,0.03516,0.2,0.6618,0.3249,0.2897,0.3853
2021-01-24,14,15,32,61,0.5246,-0.034483,-0.016393,-0.085988,-0.105263,0.662,0.2577,0.3437,0.3986
2021-01-25,42,29,73,144,0.5069,0.183099,0.090278,0.012897,0.145833,0.6774,0.3195,0.3066,0.3739
2021-01-26,20,20,34,74,0.4595,0.0,0.0,-0.045094,0.076923,0.6711,0.2925,0.3376,0.3699
2021-01-27,28,23,31,82,0.378,0.098039,0.060976,-0.009849,0.102564,0.7138,0.3393,0.3491,0.3116
2021-01-28,59,53,86,198,0.4343,0.053571,0.030303,-0.010292,0.021739,0.7046,0.3294,0.3397,0.3308
2021-01-29,98,63,124,285,0.4351,0.217391,0.122807,0.05956,0.231405,0.6995,0.3621,0.3025,0.3354
2021-01-30,19,22,55,96,0.5729,-0.073171,-0.03125,-0.096478,-0.269231,0.6532,0.2389,0.3354,0.4256
2021-01-31,9,13,39,61,0.6393,-0.181818,-0.065574,-0.116331,-0.266667,0.6245,0.2127,0.3291,0.4582
2021-02-01,63,29,82,174,0.4713,0.369565,0.195402,0.111999,0.454545,0.6904,0.3725,0.2605,0.3671
2021-02-02,62,38,80,180,0.4444,0.24,0.133333,0.073742,0.25641,0.6936,0.3669,0.2931,0.34
2021-02-03,60,31,58,149,0.3893,0.318681,0.194631,0.107678,0.28125,0.698,0.3939,0.2862,0.32
2021-02-04,52,35,47,134,0.3507,0.195402,0.126866,0.067282,0.140625,0.7178,0.3777,0.3104,0.3119
2021-02-05,71,17,53,141,0.3759,0.613636,0.382979,0.24156,0.733333,0.7043,0.4555,0.2139,0.3305
2021-02-06,20,14,40,74,0.5405,0.176471,0.081081,0.046783,0.24,0.6515,0.3273,0.2805,0.3922
2021-02-07,26,15,41,82,0.5,0.268293,0.134146,0.07123,0.178571,0.6693,0.3473,0.276,0.3767
2021-02-08,54,29,51,134,0.3806,0.301205,0.186567,0.125516,0.35,0.7111,0.4095,0.284,0.3065
2021-02-09,67,32,62,161,0.3851,0.353535,0.217391,0.117769,0.308824,0.6956,0.4001,0.2823,0.3176
2021-02-10,50,27,52,129,0.4031,0.298701,0.178295,0.082325,0.254237,0.699,0.3854,0.3031,0.3115
2021-02-11,44,46,64,154,0.4156,-0.022222,-0.012987,-0.023346,-0.028571,0.7,0.3259,0.3492,0.3249
2021-02-12,48,47,63,158,0.3987,0.010526,0.006329,-0.059161,-0.088235,0.6959,0.308,0.3672,0.3248
2021-02-13,14,16,32,62,0.5161,-0.066667,-0.032258,-0.02345,0.0,0.6973,0.2975,0.3209,0.3816
2021-02-14,28,15,30,73,0.411,0.302326,0.178082,0.098033,0.25,0.6828,0.3777,0.2796,0.3426
2021-02-15,37,27,51,115,0.4435,0.15625,0.086957,0.005993,0.234043,0.6873,0.3377,0.3318,0.3305
2021-02-16,40,18,34,92,0.3696,0.37931,0.23913,0.160777,0.416667,0.7177,0.4239,0.2631,0.313
2021-02-17,36,39,33,108,0.3056,-0.04,-0.027778,-0.074945,-0.132075,0.7049,0.3235,0.3984,0.278
2021-02-18,31,37,67,135,0.4963,-0.088235,-0.044444,-0.103305,-0.142857,0.6836,0.2689,0.3722,0.359
2021-02-19,26,44,49,119,0.4118,-0.257143,-0.151261,-0.15954,-0.354167,0.692,0.2542,0.4137,0.3321
2021-02-20,9,12,13,34,0.3824,-0.142857,-0.088235,-0.096819,-0.428571,0.648,0.2734,0.3703,0.3563
2021-02-21,13,15,24,52,0.4615,-0.071429,-0.038462,-0.060177,-0.190476,0.682,0.2853,0.3454,0.3693
2021-02-22,32,44,60,136,0.4412,-0.157895,-0.088235,-0.111219,-0.117647,0.6865,0.2669,0.3781,0.355
2021-02-23,47,37,47,131,0.3588,0.119048,0.076336,0.021534,0.087719,0.6919,0.3593,0.3378,0.3029
2021-02-24,50,30,60,140,0.4286,0.25,0.142857,0.093766,0.269841,0.6859,0.3889,0.2951,0.316
2021-02-25,44,29,56,129,0.4341,0.205479,0.116279,0.061246,0.340426,0.6737,0.3586,0.2974,0.344
2021-02-26,44,47,57,148,0.3851,-0.032967,-0.02027,-0.064084,-0.097222,0.7009,0.311,0.3751,0.3139
2021-02-27,10,15,13,38,0.3421,-0.2,-0.131579,-0.13401,-0.571429,0.6841,0.2864,0.4204,0.2933
2021-02-28,8,5,9,22,0.4091,0.230769,0.136364,0.08944,0.333333,0.7148,0.3732,0.2838,0.343
2021-03-01,40,19,23,82,0.2805,0.355932,0.256098,0.182341,0.416667,0.744,0.4694,0.2871,0.2434
2021-03-02,12,7,16,35,0.4571,0.263158,0.142857,0.047452,0.166667,0.6527,0.3485,0.301,0.3504
2021-03-03,30,16,36,82,0.439,0.304348,0.170732,0.075032,0.4,0.6741,0.3662,0.2911,0.3427
2021-03-04,23,19,35,77,0.4545,0.095238,0.051948,-0.016519,-0.03125,0.6918,0.3296,0.3461,0.3244
2021-03-05,26,27,27,80,0.3375,-0.018868,-0.0125,-0.04521,0.02439,0.7283,0.3326,0.3778,0.2895
2021-03-06,5,13,25,43,0.5814,-0.444444,-0.186047,-0.151447,-0.6,0.6397,0.2127,0.3642,0.4231
2021-03-07,1,2,2,5,0.4,-0.333333,-0.2,-0.076373,-0.333333,0.7423,0.3494,0.4258,0.2246
2021-03-08,30,14,22,66,0.3333,0.363636,0.242424,0.100381,0.258065,0.707,0.4065,0.3061,0.2875
2021-03-09,37,22,32,91,0.3516,0.254237,0.164835,0.103632,0.282051,0.6943,0.4015,0.2978,0.3007
2021-03-10,32,12,32,76,0.4211,0.454545,0.263158,0.147594,0.592593,0.6669,0.3991,0.2515,0.3493
2021-03-11,23,13,25,61,0.4098,0.277778,0.163934,0.047526,0.24,0.6709,0.3592,0.3116,0.3292
2021-03-12,17,20,23,60,0.3833,-0.081081,-0.05,-0.091582,-0.2,0.6902,0.3045,0.3961,0.2993
2021-03-13,10,6,16,32,0.5,0.25,0.125,0.01214,0.111111,0.6643,0.3129,0.3007,0.3864
2021-03-14,12,9,16,37,0.4324,0.142857,0.081081,0.007642,0.214286,0.6862,0.3275,0.3199,0.3526
2021-03-15,27,29,38,94,0.4043,-0.035714,-0.021277,-0.079348,-0.166667,0.6764,0.2997,0.3791,0.3211
2021-03-16,22,24,34,80,0.425,-0.043478,-0.025,-0.043533,-0.090909,0.6886,0.318,0.3616,0.3204
2021-03-17,12,17,24,53,0.4528,-0.172414,-0.09434,-0.123815,-0.2,0.7069,0.2703,0.3941,0.3356
2021-03-18,26,25,40,91,0.4396,0.019608,0.010989,-0.032035,-0.042553,0.721,0.3286,0.3606,0.3107
2021-03-19,33,26,36,95,0.3789,0.118644,0.073684,0.011009,0.025641,0.6887,0.3512,0.3402,0.3086
2021-03-20,9,12,15,36,0.4167,-0.142857,-0.083333,-0.125144,-0.214286,0.6818,0.2602,0.3854,0.3544
2021-03-21,7,8,17,32,0.5312,-0.066667,-0.03125,-0.065715,-0.083333,0.6481,0.2769,0.3426,0.3804
2021-03-22,6,2,6,14,0.4286,0.5,0.285714,0.177393,0.6,0.6911,0.4317,0.2543,0.314
2021-03-23,7,5,14,26,0.5385,0.166667,0.076923,-0.016585,0.0,0.674,0.3092,0.3258,0.365
2021-03-24,24,29,32,85,0.3765,-0.09434,-0.058824,-0.089851,-0.131579,0.6997,0.3034,0.3933,0.3033
2021-03-25,32,32,43,107,0.4019,0.0,0.0,-0.049009,-0.2,0.7004,0.3148,0.3638,0.3213
2021-03-26,32,19,32,83,0.3855,0.254902,0.156627,0.016245,0.028571,0.671,0.3552,0.339,0.3057
2021-03-27,15,4,22,41,0.5366,0.578947,0.268293,0.129461,0.333333,0.646,0.3762,0.2467,0.3771
2021-03-28,10,6,17,33,0.5152,0.25,0.121212,-0.032411,0.0,0.6511,0.3015,0.3339,0.3646
2021-03-29,13,15,15,43,0.3488,-0.071429,-0.046512,-0.087315,-0.238095,0.7214,0.3161,0.4034,0.2805
2021-03-30,30,25,26,81,0.321,0.090909,0.061728,0.006315,0.0,0.7095,0.367,0.3607,0.2724
2021-03-31,31,23,34,88,0.3864,0.148148,0.090909,0.033331,0.093023,0.7111,0.3711,0.3377,0.2912
2021-04-01,26,14,31,71,0.4366,0.3,0.169014,0.101406,0.354839,0.7083,0.3935,0.2921,0.3143
2021-04-02,21,7,22,50,0.44,0.5,0.28,0.185174,0.809524,0.6862,0.4195,0.2343,0.3463
2021-04-03,10,8,6,24,0.25,0.111111,0.083333,-0.010621,-0.142857,0.7361,0.3659,0.3766,0.2575
2021-04-04,15,23,15,53,0.283,-0.210526,-0.150943,-0.157485,-0.285714,0.7152,0.2813,0.4388,0.2799
2021-04-05,30,36,41,107,0.3832,-0.090909,-0.056075,-0.113393,-0.22,0.7066,0.2987,0.4121,0.2892
2021-04-06,5,12,7,24,0.2917,-0.411765,-0.291667,-0.214792,-0.4,0.7299,0.2611,0.4759,0.2631
2021-04-07,33,25,69,127,0.5433,0.137931,0.062992,-0.009896,0.136364,0.6753,0.2983,0.3082,0.3936
2021-04-08,30,31,30,91,0.3297,-0.016393,-0.010989,-0.033615,-0.025,0.7158,0.3354,0.369,0.2956
2021-04-09,27,21,19,67,0.2836,0.125,0.089552,0.022847,-0.03125,0.7013,0.3698,0.3469,0.2833
2021-04-10,8,11,13,32,0.4062,-0.157895,-0.09375,-0.117118,-0.333333,0.6912,0.2784,0.3955,0.3262
2021-04-11,1,3,2,6,0.3333,-0.5,-0.333333,-0.054108,0.0,0.645,0.3087,0.3628,0.3284
2021-04-12,17,31,15,63,0.2381,-0.291667,-0.222222,-0.18874,-0.354839,0.7072,0.2828,0.4716,0.2456
2021-04-13,26,21,34,81,0.4198,0.106383,0.061728,-0.001003,0.0,0.6898,0.3345,0.3355,0.33
2021-04-14,19,16,29,64,0.4531,0.085714,0.046875,-0.021589,-0.111111,0.7045,0.3239,0.3454,0.3307
2021-04-15,26,37,38,101,0.3762,-0.174603,-0.108911,-0.137378,-0.23913,0.7067,0.2769,0.4143,0.3087
